"X_0_0";"X_0_1";"X_0_2";"X_0_3";"X_0_4";"X_0_5";"X_1_0";"X_1_1";"X_1_2";"X_1_3";"X_1_4";"X_1_5";"X_2_0";"X_3_0";"X_4_0"
4.2522829540542867e-01;-9.6322189194547631e-02;-5.2563903446471771e-01;-3.2932429185321709e-02;-3.6837328341743120e-01;9.2359809181061403e-01;-2.7387660567488664e-01;1.0573245626807659e+00;-2.5192364725563715e-01;1.2741206252577433e+00;2.0336151561741675e+00;2.2938738191584296e+00;-4.0898794062216387e-01;-8.0733869637063652e-02;-2.3827104659397711e+00
1.3922479058268635e+00;7.1563824066666260e-01;2.0959276122115452e-02;3.8813968083150446e-01;-1.4597105926141440e+00;-3.4519540181068836e-01;5.1322787425827820e-01;-8.2106609669246600e-01;-1.9672875220589594e+00;-1.2576427728442021e+00;6.7063043804000955e-01;2.0035186101566733e+00;-5.9499977314870123e-01;-3.3447251283313834e-01;-4.8363766294198657e-01
-1.0027247114145994e-01;8.1560036570221495e-01;-1.1817824107776054e+00;1.3206941879454754e+00;-1.3862385885754771e+00;2.3613463020342804e-01;7.1243902208050303e-01;-1.0564490154545003e+00;1.2821744046042618e+00;-1.5420572683640157e+00;-1.5107592119357036e+00;3.7696389727738916e-01;1.1168890725579717e+00;-7.7155233368417342e-01;1.0560794027904330e+00
-6.2081893393509335e-01;1.6003949627757530e+00;3.6112970959294105e-01;-4.1422547889386097e-01;6.1035862777626770e-01;1.6896618098413560e-01;-5.3717058613013835e-01;-9.5384828045077052e-01;-8.2044412292449465e-01;-1.8852486385286147e+00;-1.0990719510425999e+00;-1.3461944981197546e-01;4.1965501530754568e-01;6.0838608178970542e-02;5.2925948242242249e-01
5.5218028901869021e-01;-1.1014694905691069e+00;5.3692484080165262e-02;-1.7684084920152934e+00;6.9294448837922906e-01;-1.4300682028143932e+00;-2.0112382459156026e+00;-1.0358749143578405e+00;-7.8191522474995356e-01;3.2069085566625521e-01;5.9806446509280620e-01;1.2006767370170286e+00;1.3785271428160941e+00;-1.1638889552306046e-01;-4.1607910754169176e-02
8.8899345716944778e-01;-7.4910517429552459e-01;-6.4783628559952944e-01;-1.2764089348778895e-01;1.1089976116625309e+00;-1.7981245412809946e-01;-1.9808237691301200e-01;1.8861661740292186e+00;8.2724747332640813e-01;5.4220858903088701e-03;1.6698154587559272e-01;1.4458376761548125e-01;4.5810821943344571e-01;-2.2426447501905340e+00;7.0139848875782973e-01
1.9122439525128283e+00;-2.0284970608423594e-01;1.7997851415999628e+00;6.4320286960277440e-01;-1.4795489859636871e-01;7.2049863607196096e-01;-2.3047167597217158e-01;-1.3430584620929897e+00;-1.6056303437870001e+00;1.3491226463798414e-01;-3.9085252428844297e-01;-2.2866318064117128e-01;-1.6483251379753048e+00;-1.0451704915235740e+00;-2.8445555653094445e-01
-1.4622761481025988e+00;-1.1801574049463015e+00;1.8644628967950452e-01;-4.4858782093090399e-01;-1.0316361917376609e+00;-9.9166917458721449e-01;-1.2454575493014935e-01;-4.3902411218481702e-01;-2.8202040096774411e-01;-4.6415423213626339e-01;-3.5180549028485536e-01;1.4968746862906759e+00;-4.7341639065178270e-01;-3.9134782003148810e-01;4.3686953410424806e-01
-2.3009334864208233e+00;5.4216280234809545e-02;-1.6486557903422898e+00;4.2483231079617945e-01;-1.0468838018028308e+00;-7.4769715734089315e-01;-7.2182592835362613e-01;1.2676603329368092e+00;7.1274307813517984e-02;4.6272670047357550e-01;1.4825563698369915e+00;-9.9132909914910550e-01;-7.6623080647059083e-02;9.4456983244443557e-02;3.2096675865390690e-04
-1.4440709128442811e-02;-9.1887012886442898e-01;1.2252227237787563e+00;8.7409959338834176e-01;-1.2903072126310273e+00;-2.8245963021288310e-02;-5.9620082030784927e-01;1.4105160281890694e+00;-4.8001615264149167e-01;-1.5944651745832514e+00;1.1068108639818692e+00;-1.9970165293574316e+00;8.0046921477437960e-01;5.1582932680715843e-01;-6.0957924859521340e-01
3.2887268907255846e-01;1.4813764717416100e+00;1.3681725669332687e+00;7.5236324583182468e-01;1.2622846996895389e+00;-2.3478783093686517e+00;3.0694576064455542e-01;-7.4920633161784456e-01;1.0078947125326212e+00;-8.1959541614396458e-01;-2.0743051582128453e+00;-8.7380027524696124e-01;3.7237721009962210e-01;3.2035109615670665e-01;1.1760233591699314e+00
-2.5218438765411277e-01;-2.0589181481539169e+00;8.6817797270631358e-01;3.0475163209062561e+00;8.3412645171115940e-01;4.2169315367563953e-01;-1.2050638920058796e+00;2.2515204263968613e-01;6.0967549681270783e-01;2.1579620067445299e-01;4.9051990770163834e-01;2.9546984607620014e-01;-8.9387694066372025e-01;-5.4194693167213248e-01;-1.0246819203418527e+00
-1.0952057852321901e+00;7.8103887248149251e-01;4.2032894731365944e-01;-7.3499671561938984e-01;-1.1386109181198689e+00;-1.3153432537573184e+00;-7.3985865296569531e-01;-9.6262695792131092e-01;-4.9994269791759843e-01;-5.7376821483849350e-01;-3.7264085165000564e-02;-1.3282476839739481e+00;-2.9119732893602156e-02;1.5758188060859950e+00;-1.3035576286004638e+00
-1.0386639242430511e+00;6.3902308984715683e-01;9.0765264921926236e-01;-2.0103850003131002e-01;1.3078802087181638e+00;-1.0275295390193764e+00;4.0592742134767446e-01;-8.7174810690627935e-01;2.1740951683248161e-01;-9.3216448702013333e-01;1.4402520295975696e+00;-1.9554407258293557e-01;-2.1318379764870560e-01;-1.1064900711547416e+00;-6.5104532627551603e-01
4.6278347668250799e-02;1.8229844085984118e-01;1.0157534808222912e+00;1.8416133367285814e+00;-4.3330191270521085e-01;-7.0321482307294281e-01;-2.8995722185891476e-01;4.5120500389689661e-01;4.5231939353333861e-01;-1.7952711823853953e+00;-5.8300419773185208e-01;1.8604412238514811e+00;1.3317175406010420e-01;-9.4802376514197806e-01;1.5854765632379071e+00
-1.2153595630859488e+00;3.2645229778084062e-01;-3.7219995458375865e-01;4.9781723178867671e-01;-6.9101651802678588e-01;-3.2832454063971434e-01;1.9502338879337635e+00;-6.7596182916081615e-01;-1.8735937491894543e+00;-8.8528163237440144e-02;-1.4483460299100694e+00;8.3469442934521942e-01;2.6319871756553026e-01;2.2000925166466312e-01;-1.8329760708761524e+00
1.2213198056003352e+00;2.8054884329292200e+00;-3.1075154804166231e-02;-4.7130389122229088e-01;2.2511360836229528e+00;1.0275956063281393e+00;1.5036027315961173e+00;3.1638385317762691e-01;1.0845866550626249e+00;4.7828082688699225e-01;3.9115500281788707e-01;-8.0665497975111855e-01;7.0451307263497909e-01;-1.5426515843937667e+00;4.7814485220725844e-01
9.7745234726355057e-01;-5.9931853764697118e-01;-9.0322965032007582e-02;-6.1714714298318762e-02;-1.5909977242040790e-01;-1.7837223894486558e+00;-4.8122654773148177e-01;3.4437237965655215e-01;-1.0055495357370225e+00;-7.8577050172425156e-01;-5.2305531192552657e-01;-3.9845921026035502e-01;-1.2787306107681473e+00;4.5414508563052003e-01;9.8531313131915751e-02
8.1846742859562605e-01;-1.7336355389900723e-01;1.4816154830242141e+00;-9.6962571364773831e-01;-5.2115925015140185e-01;-5.1636419202493078e-01;4.4320877752910837e-01;-3.7176812229093964e-01;-6.6573002436418738e-01;7.8476624218137803e-01;4.4258227041474218e-01;6.2085989889339754e-01;-5.6038487601705167e-01;2.3423686370592686e-01;-2.0246474494540165e+00
-7.9962911809924797e-01;-2.7722548023319713e+00;2.5337625577561255e-02;8.8907215002699080e-01;-5.9508046636605660e-01;-1.5311884938071474e-01;-2.2262532608108038e-01;-2.6338043173935233e-01;9.6546757788873316e-01;-2.6326096361014600e-01;4.2628933547939407e-01;-9.0013042111441977e-01;1.7794497003356460e+00;-3.7068119520642012e-01;9.6529760703276346e-01
4.7696240011383950e-03;-3.0332629147827872e-01;1.1596415007897511e+00;-3.2279332759393276e-01;-2.4064423731522662e+00;7.6684845318724160e-01;7.7677049380242419e-02;-4.4024432456989726e-01;-6.0433590158775488e-02;-4.1252206171470690e-01;-7.6949654208939977e-01;-2.6067515769334659e-01;8.8272475682986673e-01;7.3567498894696581e-01;2.2889084791693493e+00
-1.6633670929122202e+00;4.9484108443114738e-01;-1.0929866561504624e+00;-8.2947009797511051e-01;-6.7041715685189096e-01;1.2046872453618163e+00;4.7821240654269737e-01;8.8971762367489149e-01;1.3708463120384407e+00;4.2830272710848172e-01;-5.4373015521709811e-01;4.4650291303549194e-01;1.0221870978336234e+00;-1.2360503766359150e+00;1.8564071840854990e-01
2.4385675746292024e+00;1.2601212512953313e+00;6.6087549214671615e-01;-2.5927032331969407e-01;-7.4714858999783906e-01;-1.5090096124040304e+00;9.0749766711567881e-01;2.1893217025050409e+00;-9.3718240780533435e-01;-6.6895010212666961e-01;3.1682701353177517e-01;-3.0914165330992782e-01;-9.2502021180990635e-01;6.8614760582098167e-01;-1.5142085381414021e+00
6.4297695609697558e-01;-1.1624443750324815e+00;1.3974504107671232e-01;-1.5183087342501604e+00;8.9199281104210548e-01;5.4186230312790507e-01;3.4197132786915485e-01;2.0129869409719151e-01;1.2805248859049823e-01;1.5166043674645600e+00;6.2531690911645188e-01;-1.0673364975764679e+00;4.7375731689317252e-01;-4.5621849038392626e-01;-3.3255720536289035e-01
8.6395995036195250e-01;2.2826809923767462e-02;4.0355890739063066e-01;5.6058558794699664e-01;1.4432620158159373e+00;1.5145436540428587e+00;7.7906926148231370e-01;-1.1708339187161321e+00;-6.3371491807483071e-01;-1.7050757143384396e-01;-2.3720208984312560e-01;-1.5668073404394602e+00;1.2590292670228906e+00;-7.8102680199759333e-01;1.3317949876873820e+00
-5.7574351198593783e-02;-1.2966900625830950e+00;-4.6763937770747760e-01;-6.0712570358172924e-01;1.6463228159139465e+00;-8.7032899125855989e-01;-1.3863021102283080e-01;-7.9993751999493268e-01;-3.3119107154297123e-01;-7.5277326877825790e-01;1.4827778687257748e-01;-2.1107991432742576e-01;-7.7183145171064704e-01;-1.3386172268649295e+00;1.9653119947879374e+00
4.6664416754226645e-01;5.5368981778032367e-01;2.6505303254102808e-01;-2.0404844933357631e+00;-6.8894470144081177e-02;9.7959145390908475e-01;1.2964185331245557e+00;-3.0358066674088258e-01;-4.1832292299327395e-01;-1.0072450800638511e+00;1.7162337294606811e+00;2.6143232684533735e-01;1.6576214921032362e+00;3.4994566300450808e-01;3.4091008671122669e-01
