"X_0_0";"X_0_1";"X_0_2";"X_0_3";"X_0_4";"X_0_5";"X_1_0";"X_1_1";"X_1_2";"X_1_3";"X_1_4";"X_1_5";"X_2_0";"X_3_0";"X_4_0"
-7.7445935847202796e-01;2.0527497766990810e-01;1.0108034392299012e+00;-3.0981341231705811e-01;-5.3415026070449423e-01;-4.6470859192940300e-01;1.8754074136275176e+00;1.9991262694804244e+00;1.3075988822087206e+00;1.4230909255733661e+00;-1.6346242004130296e+00;1.5414970289790103e-01;-2.8740586195950246e-01;-1.3789575718559850e+00;1.7549062103875576e-01
-1.9680891548928917e-01;-1.9229010791648844e+00;5.7866765406088194e-01;1.3555457781544336e+00;4.5808580335587878e-01;2.6820207246248146e-01;-9.5792533744737152e-01;2.7756060108557967e-01;-5.2114678291248639e-01;-4.7446446964647021e-01;8.3434105779706313e-01;4.7347659693759597e-01;2.9348988777735979e-01;1.5349581127168335e+00;1.5262846982055946e+00
1.7333956443192320e+00;9.3245062178845528e-01;-1.0867129018890744e+00;9.9771293503752179e-01;4.9287364649704668e-01;-2.9962276202658055e-03;1.2732896449279689e+00;-1.0485667691300420e+00;1.1651048459084778e+00;-1.4034284677983750e+00;1.3711016664192122e-01;8.8007311710271174e-01;-4.2842711744840700e-01;5.0417406814179222e-01;1.5187972424545051e-01
-4.1179883690515486e-02;1.5802654549308963e+00;7.6191775589969465e-02;2.3263232898113402e+00;-2.0085280469481309e-01;-3.5447039439586925e-01;6.8977241226288610e-01;1.6272653706566831e-01;-9.6751802706838608e-01;1.1342622712597954e+00;9.5500731063224031e-01;-4.3074502754609351e-01;-3.4099555331166709e-02;8.5078188379807940e-01;1.6243392281233409e+00
-5.3377451362452066e-01;-8.8892544547835228e-01;-6.3460567041924199e-01;6.6878293828871982e-01;9.6903470038410155e-02;-1.5261870849656928e-01;2.3259668301216405e+00;2.1614298517504693e+00;-3.9611503773787399e-01;1.6585430572545743e+00;4.8526689891724772e-01;-2.5565846423076564e+00;2.6897981357277601e-01;-2.5942649842308002e-01;-4.4234545515126922e-01
8.8973902536328731e-01;2.8387952402564837e-01;-1.2220776876460229e+00;-1.9488840722243839e+00;-1.1660565627610440e+00;1.6237505011085789e+00;-5.2792079897705646e-01;-1.3045771924334518e-01;6.1962064059873971e-02;3.7133384383958007e-01;-7.8290395316320460e-01;-6.5719546193648992e-01;-9.3826692152318958e-01;9.9570647224012743e-01;-1.1780848426125110e+00
-1.2484231289372070e+00;-3.5725222445669086e-01;1.1413781631960773e+00;-1.1226027907493890e+00;3.9195003381016343e-02;1.2132312609847762e+00;1.9778231294177147e+00;-4.4823121782553782e-01;-1.4936262083141407e+00;4.5746181450423495e-01;1.3932808318728354e-01;3.1204876671628490e-01;1.4093180132390746e+00;2.9188653885901822e-01;3.0435160454126936e-01
-4.4606199879218245e-01;-7.1292852436771825e-01;-3.4579805665868218e-01;-1.3401038514326837e+00;-8.3639937447653312e-01;-4.4801260620842226e-01;5.1821277568225588e-01;1.1100796897314471e+00;5.8798284119799904e-01;-7.3791047373174468e-01;-3.0631628446106149e+00;1.5661132964792250e+00;1.2155701797040943e+00;-1.1053791641611161e+00;4.3537314785932540e-01
-4.3006214747436960e-01;-2.2834093587068058e-01;-1.0122380909524079e-01;-9.2904774485290853e-01;-1.5599583365316547e+00;-8.5740667017072780e-01;1.6724166302210610e+00;4.4220983893919424e-01;-3.1437970327186926e-01;-3.3711086261577272e-01;3.3881043226215596e-01;4.9938121425755805e-01;-1.3392315381287907e+00;-1.7446383971878032e-01;2.5419013590111739e-01
-2.4374094360842097e-01;6.5152143923892036e-01;-1.5626008774980393e-01;1.1522458709684034e+00;-1.0676075835035068e+00;7.2309549775590753e-01;-8.9164021642484448e-01;1.6762953413810407e-02;-1.3577152299114723e+00;-1.2382577052298107e+00;9.9067284432309477e-01;1.1120459821748923e+00;-5.6631039079666790e-01;2.2856076700931843e-01;-8.7066380214621375e-01
-2.3232576021931708e+00;7.5574091798972598e-01;-1.2429521063653870e+00;2.1718934678158483e-01;2.4263280433593670e+00;-1.1213077414624439e+00;3.2303675317742464e-01;-1.8820457873054934e+00;2.6024674295863098e-01;5.4698710288941653e-02;-1.0462386896077509e+00;1.0222395748711539e+00;-2.1564503388966988e-01;-1.5767332902213000e+00;-4.2573558573724074e-01
-4.1406390713877672e-01;6.2013924015949029e-01;1.4893136499098275e-01;1.2788304026058722e-01;1.2717854401655739e+00;-1.8565706379101514e+00;1.1998845272926575e+00;1.0227305463221024e+00;3.4329411560187212e-01;-2.9685046277209393e-01;3.7217835698072121e-01;5.3524206694302356e-01;2.6024886411337862e+00;8.3616027760202560e-01;8.3992688865741127e-01
4.3920145059025484e-01;9.6795347125503817e-01;-1.4865880454510507e+00;5.5312779789670175e-01;-1.3798853128071312e-01;2.4635330586430249e-01;-7.4308457023103536e-01;1.9564008102471106e-01;7.0724428738573453e-01;-8.0825254295457605e-01;8.5989426476978559e-01;1.1525121762599562e+00;-1.8489291841849655e+00;-2.2093798002183940e+00;-7.1173723665733013e-01
1.1793468157016591e+00;8.5453343200237158e-03;1.0776238948842016e+00;2.3300288762868562e-01;1.9284505238846852e-01;-5.5950572704125831e-02;1.1085774925878700e+00;8.9687398998205725e-01;-1.3020078181333139e+00;2.2992089426281912e+00;6.5340176792317339e-01;-7.7406496224466226e-01;1.9672798797665139e-01;-1.5126675933451261e-01;-1.0177184693188331e-01
4.2276020083700634e-02;-8.4949770512084888e-01;-1.1780706106462067e+00;-8.5066308576947225e-01;-1.5055934813328182e+00;8.6613285460228207e-01;-5.8179046560904923e-01;2.1250710724501840e-01;1.9910443461606138e+00;-1.3179468563908117e+00;8.0979716095949317e-01;2.8301747663538490e-01;5.2149705483886311e-01;-7.5162183456352838e-01;3.1167270899639560e-01
-4.9596678587014115e-01;-1.4920345149475647e+00;7.1252301907665150e-01;9.5833176378934870e-01;-7.5503405153345737e-01;-1.6635270908601374e+00;1.3557370177978728e-01;-8.3065364507180717e-01;-7.1116208056863250e-01;4.6871462741804076e-01;-1.1482879864312656e+00;4.4881570958012018e-01;1.4988837399003547e+00;-2.8668909077871346e-01;1.0256327414062509e+00
5.2344625845443327e-01;-3.8322727990770233e-01;3.5026008126080393e-01;-4.9007994536279742e-01;-2.1679261543172648e+00;-1.0836929827060200e+00;2.5762216051995029e-01;-3.3395361712621469e-01;-2.1630098525121433e+00;-8.2899192825674828e-01;-5.4435538182716359e-01;-1.9772640112770415e-01;4.0369407734894402e-01;-1.0969468227735100e+00;-2.3148393408710260e-02
4.4679194849816928e-01;4.8329766793178464e-01;6.1969261630173256e-01;-4.0105267436425801e-01;1.1097125395063555e-01;8.2635200721400848e-01;3.1297380309531569e-01;8.7825995279140057e-01;3.1730948775142187e-01;-3.0958022438531541e+00;7.2816827340575929e-01;2.3618477912666367e+00;-3.5720981813535130e-01;-9.6458012322448261e-01;8.8829154584300052e-01
-9.0166424087916797e-01;-2.0333381235868001e-01;-5.3690209349051921e-01;7.9806465099172297e-01;8.3729188720349301e-01;5.5783328193067938e-01;-7.9508774202087351e-01;-3.1791329034811727e-01;1.2270261434335639e+00;1.1722476896775029e+00;-1.3071757119977290e+00;-4.6117773701465725e-01;2.6118560836816751e-01;1.1581278995092772e+00;-6.1293659834645620e-01
-3.2164133596207101e-01;-3.3004353863364039e-01;-3.1837044733534653e-01;-7.9016547036268014e-01;-3.6624142683644062e-01;-6.6243007484253624e-01;-7.1198199858142541e-01;1.3624315797827982e+00;6.4903923975332478e-01;-7.0347213798827735e-01;2.0503532049146216e+00;1.7871435470591204e+00;-5.2211365342796634e-01;-1.9151533551219349e+00;4.9241408732444703e-01
-9.5421006878453951e-01;2.2911291331249842e-01;-1.3579088093792517e+00;1.2086089637590283e+00;2.2210489643982267e+00;5.2820287895510309e-01;1.5488541592855809e-01;-1.0534379298363210e-01;-5.7168464135985397e-01;1.9627892292445645e-02;8.4191485150248913e-01;3.4055902228109763e-01;2.5176201140492799e-01;8.6646493934451385e-01;5.7530572428344362e-01
-8.7165106380453017e-01;1.4580140832852566e+00;-6.4459650882556896e-01;-2.9651212507207958e-01;-3.5501918214061334e-01;-3.7475144600710764e-01;9.8849343669128331e-01;6.0975830749028603e-01;8.9004901006901094e-01;-1.6540773790242000e-01;1.5086364692788319e+00;6.2000598164677978e-01;-1.0840911190599010e+00;1.6050667560446212e+00;-3.1747467379343641e-01
2.7308667443495466e-01;9.9331983897131726e-01;1.9684038036610338e+00;-2.6546626485141495e-01;-9.0531811940361107e-01;1.0895788098397947e-01;-3.4870455121294042e-01;4.0422312419892170e-01;-1.0987721162248387e+00;9.0075310360819993e-01;1.3918443284125843e+00;-9.9186926689744059e-01;-1.8414076447751407e-01;-1.4244257193931249e+00;1.1200303207323816e+00
2.8310724890980771e-01;5.4231441738620478e-01;-2.7109535691068132e-01;-2.3925040074924436e-01;9.8931232155095661e-01;1.4982121998257728e-01;-1.6538916620303090e+00;1.1663570986262120e+00;-4.6350350159463549e-01;-6.5792310716560742e-01;-1.4600236551811059e+00;1.8683216560777114e+00;1.0759924949240497e-01;-2.3993431545070392e+00;2.2682488001647119e-01
1.0426367027857955e+00;-1.0498862975063534e+00;-3.0616146186455184e+00;5.6716467275695870e-01;-2.4639341538250830e+00;-1.0603628125039724e+00;5.2937343730139053e-01;-9.1266473965103123e-01;-8.7990657187652710e-01;-9.4017667355611645e-01;1.0915429062073848e-01;-9.6838868803115896e-01;6.4775188794873073e-01;1.2230359058909153e+00;8.0494576569201481e-01
6.6047991653618598e-01;-1.4606049609071197e+00;-1.8279626946237182e+00;3.9621556108366325e-02;1.5534553599563010e+00;5.7705560937755007e-01;-1.9826102912944119e+00;4.1508241701626980e-01;-1.8917004125443531e+00;-1.6112021080428413e-01;-8.2733152035641855e-02;8.1995074627380660e-01;-9.7114815317908976e-01;-2.0477891558408662e-01;2.6432255565977100e-02
-5.7204037847104761e-01;-4.3257527512119412e-03;8.9428372960194136e-01;6.2037321904805054e-01;1.5983527653329295e+00;2.2362231572448904e-01;5.6963349639202976e-01;-2.4856161089071047e-01;1.1092843303861240e+00;-7.6895709418598357e-01;-6.9221876848048891e-01;6.5055054678766289e-01;-2.7166688927655708e-01;-5.3729489717256862e-01;-1.7759098238692075e+00
-9.8942552732189837e-01;1.1970400946798239e+00;2.0725475789390338e-01;-2.2520208380124421e-01;-2.7273720507479754e-01;-2.7682783734347699e-01;-1.0398821419656767e+00;-8.2324382424587583e-01;5.3925576332142411e-01;-5.4834198990117922e-01;-1.2515708073328804e+00;1.2979612003394081e+00;7.1274033921310109e-01;-8.2237461220627006e-01;6.1604770896750560e-01
-1.5759194681407918e+00;6.5631728055423541e-02;-6.8874881256240050e-01;-5.4368762103238732e-01;6.4920251781127036e-01;2.9821237926950700e-01;9.3442989653590783e-02;6.2274708500968667e-01;-1.0520434204603073e-01;1.9102450128384749e+00;2.3896947935033494e-01;7.3263092080186287e-01;9.2721761773981182e-01;-7.5856936688673215e-02;2.9146829519122952e+00
-2.3520063884145859e-01;-1.3970384745461897e+00;2.1853133543613451e-01;1.7198042779931355e+00;-1.1112354260331454e+00;-3.3674374428997698e-02;-9.3250042739000796e-02;1.5281539874812096e+00;3.7238568045384901e-01;-1.1818019323619984e+00;1.7597082226065870e+00;-5.5530193580831555e-01;5.6650821444189237e-01;-2.4456221298517693e-02;1.0589499886870228e+00
-2.3844891580342433e+00;3.9765421651076327e-01;6.5626849509847263e-01;3.5160347615913157e-01;7.2244627511783299e-01;1.7518481416081810e+00;3.7042965120405447e-01;1.3988173060943716e+00;-2.6066647626142886e-01;2.3173233203962074e-01;1.2114306115849689e+00;1.8997400117051508e+00;7.8496271577660959e-01;1.5881126786892971e-01;1.9401264461343043e-01
1.1460436720555542e+00;5.5571514281685153e-01;4.5034258370307717e-01;1.1184031192519657e+00;-1.1731542566464834e-01;1.3706385668879228e+00;5.9736972055876289e-02;-2.6995807996365584e-01;6.9930488421933257e-01;-6.0625006820548499e-01;-1.2746719110979132e+00;4.8415802708346467e-01;1.5300109308399265e-01;2.0582918152989831e+00;8.9296504670778473e-02
-8.9215281084969833e-01;-1.0811917901860195e-01;-1.4700321870185751e-01;-1.0134021291112765e+00;6.2352746458447073e-01;-1.2061120829589391e+00;1.0401167634799768e+00;-1.9037178370549812e-01;4.5258998482661528e-01;-1.6774356174605027e+00;9.0680027838522803e-01;9.6208655003176968e-01;3.0921310824896342e-01;9.2017980204982669e-02;-3.3255641051155332e-01
3.1619539912439626e-01;-3.0117103865688721e-01;-5.3973701198057189e-01;-9.8621060680823502e-01;-1.4993654839687437e-01;3.3705891833161006e-01;-1.5485924747366080e+00;1.0671027254177783e+00;1.2000939507075552e+00;1.7326714954628650e-01;1.6416015759532314e+00;-1.5577137286242713e+00;1.6540972070712587e+00;2.0257698071840294e-01;1.2193324738413529e+00
3.8492504171761599e-01;-1.1496603125226821e+00;4.3843416129928187e-01;1.8397576783524165e+00;-9.9068846388758047e-01;-9.5556766495380252e-02;-1.1269112956871201e+00;-1.7822609872251249e-01;-3.2291594188035466e-01;-6.8894062148000967e-01;7.0030816660995243e-01;-5.7209075176073765e-01;1.7959306654270064e+00;-4.6729349652042129e-01;-5.8714766092092463e-01
6.8369086775421772e-01;-1.3341042277274635e+00;1.8378276095507748e+00;-1.6476558024287702e+00;1.2616894159774422e-01;2.0049580757946197e+00;1.1507104851760070e+00;-6.9878047791229980e-01;-4.7595377399218280e-01;-1.1043241908684950e-01;-1.4858131046770948e+00;1.6856704225285772e+00;-1.5033603495847694e+00;-9.8051518915724634e-01;-5.2798412064312339e-01
1.0133069891403050e+00;-1.8171883625113416e-01;-2.5068818936717348e+00;-1.3811671730308350e+00;1.0491851375901371e+00;-1.1894954028436555e+00;4.4634387739487656e-02;-1.1458180800684747e+00;-1.2800402576544190e+00;-3.7778413016808265e-01;1.1583085992843161e+00;7.9822715745710937e-01;4.2363078436818213e-01;1.8268737191532787e+00;9.9313794169455250e-01
1.3315959641703883e+00;1.2847253256894551e+00;-9.8450964910206704e-02;7.2938960443434686e-01;4.3187553176809945e-01;-3.9387225837898145e-02;-6.8394925617551861e-01;-1.8788419959645042e+00;7.7608634880195138e-01;1.0345339493928846e-01;-7.0815559811062445e-01;2.2254675739942203e-01;2.7205502438916975e-02;-6.6363721863588743e-01;8.0968814526730903e-01
3.2253167692444351e-01;2.0436687842519268e+00;1.1100448334475541e+00;-1.5135021570546281e+00;8.8088529199205945e-01;-4.9581895008151022e-01;-5.8766326409363445e-01;3.2176819089521908e-01;7.9889405413016135e-01;-2.2114043433859268e-01;1.1219946848742595e+00;-2.6768204802274820e-01;-1.6212838162265506e+00;-2.3347931162264166e-01;-9.8572793311775408e-01
-1.6848895643496559e-01;1.0600610908422989e+00;3.7032071779969172e-01;-3.4402835513152946e-01;5.7126543989454305e-02;-1.3054402022734288e+00;2.4697605253002491e-01;3.1632668656517038e-01;-1.0457416436543017e+00;1.5393660892425067e+00;-1.3041764813945100e-01;2.1575230826092118e+00;4.2804607223077490e-01;-1.0327392641157794e-01;7.7224968341274469e-01
4.1887674055140683e-01;-3.0643173870367985e-02;1.0542479583439384e+00;1.0190402806077787e+00;-1.4102874603523303e+00;-1.1416149061366305e+00;1.3040519541872313e+00;2.1824557303493757e+00;-1.5655215866470444e+00;-1.1200293674419668e+00;-6.0524228581600903e-01;-4.8776388011715643e-01;-5.8812874349014654e-01;4.6817648163873971e-01;-2.8842076635369363e-01
4.9966844372761865e-01;-5.1207309966112946e-01;4.2950770193911310e-02;-7.2775535893408472e-01;-3.8323588333577341e-01;-1.5654908149904565e+00;-4.1254727129319235e-01;-8.4547091172453737e-02;-1.5847678658786710e-02;2.2596394243874091e-01;2.0759564684238647e+00;-1.2859332124635046e+00;6.0974650339248504e-01;-1.2525334719466072e+00;-1.3935388716938599e+00
-2.9258376911808721e+00;1.1214583414764150e+00;8.1959994054036078e-01;-1.7466702729640873e-02;5.1077540730491444e-01;-8.2143147476848227e-02;-8.7685107377670013e-01;-6.1840700741571542e-01;2.3894037304742780e-01;1.2684173675376416e+00;-9.2102791143592766e-01;1.4965868844159800e+00;-2.3363972912960077e-01;-4.6326774750217580e-03;-1.6618025891698247e+00
6.2429533147560701e-01;-5.8722526657151164e-01;1.2034701295798009e-01;-8.7765525079709097e-02;1.6911901380170835e+00;-3.9639448678557837e-01;-2.4625597794960424e-01;4.3315630734168942e-02;-9.7805580354871513e-01;-1.7793230324028091e+00;-5.2780599532996852e-01;1.3663721477828923e+00;-8.0641141791923276e-01;-9.2850692068396812e-01;-1.5626066248188206e+00
3.6231340343529400e-01;4.1047780332517797e-01;-1.9772845350410726e+00;-4.2486692489874622e-01;-1.1350765927330062e+00;2.3928382045728263e-02;5.9005715233719269e-01;-5.4160994224859660e-01;-5.8579134118868093e-01;1.1237759602832942e+00;3.5226912592289777e-01;-7.4030693852025120e-01;-1.0267451606937530e+00;-9.9546672382567070e-01;2.8599865212111203e-01
1.4930593119540239e+00;-2.2417368462292256e-01;6.0691571180962256e-01;5.8490778206456262e-01;-3.5588025935350334e-02;-8.8084555839570089e-01;1.4879748862376368e-02;-6.0334712416912795e-01;1.7180262178018162e+00;4.9156959973222475e-01;-1.7209454805969522e+00;-1.6168904154861590e+00;-9.6622533190464807e-02;-6.4430419729630517e-01;-9.0364083071351642e-01
1.2826874493826443e+00;-1.1713743688575653e+00;-2.0039708713401749e-01;1.3335819032623868e+00;7.9495871142051955e-01;1.2878501480705156e+00;-7.6558409700490812e-02;7.8416817856105414e-01;3.4764022114333176e-01;3.3457963845388877e-01;2.5553883784809417e-01;1.3297302787963488e+00;7.0141948780112817e-01;-3.3308787007772583e-01;2.1286166327994588e-01
1.4028164175234992e+00;2.1667260768273291e+00;1.5409013644843605e-01;-1.2962106501163464e+00;3.4670607460894226e-01;6.2993973322946895e-01;7.3176271602684961e-01;5.9521486531241175e-01;-4.0112143473023265e-01;-4.2542163198507355e-01;5.6673101289473238e-01;5.9500016961711877e-01;4.8888679450587186e-01;-5.1028448834813023e-01;-2.3314947328510036e+00
-2.0496539000405245e-01;-6.3230405498424047e-01;-6.1133535827928609e-01;2.6400418126096087e-01;-1.1017195958902655e+00;6.5159305995451555e-01;2.1115118915928215e+00;-2.8106390913450230e-01;6.3161995065764176e-01;-7.4736237007754802e-01;8.8412959704101179e-01;-1.7939293078654409e-01;-1.0578733400180702e+00;-1.6107732394929051e+00;-5.4072349975469580e-01
-1.3474605364748218e+00;-6.6480530818940020e-01;-1.5324655885379808e+00;1.0468570596373394e+00;6.8083826975049333e-01;-1.2730823067319024e+00;-1.2271592148632238e+00;-4.8269577161612215e-01;2.9109187936958270e-01;6.4022583307108072e-01;-5.6780410852631066e-02;-5.1350123539657910e-01;-9.3246303019127996e-01;2.4887003587890522e-01;1.1939893825994037e+00
-8.5357727423732566e-01;-8.7634604205628130e-01;-1.1906215674450318e-01;-1.2656586920147861e+00;3.8277395154131211e-01;-1.7264021555363620e+00;8.3865666601243383e-01;-2.9800091993145617e-01;6.7345619616088359e-01;1.9362518985788083e-01;-1.6277114577837246e-02;-1.2171105813392586e+00;1.6048935096136436e+00;6.6123765879695473e-01;-1.0831855466436719e+00
6.2881905490525358e-02;7.5454121200412116e-02;-5.0331127563758160e-01;6.0719122579185880e-01;-4.9357534862528935e-01;3.2131863430983271e-01;2.3829313373559011e+00;-7.1124841375890946e-01;-2.4493056773645236e-01;-9.9649014718874840e-01;1.4421386333168973e+00;-1.1194701725730201e-01;1.9909714124207871e+00;3.2022562004499122e-01;-7.7677294340243808e-01
-8.1136312735855909e-01;6.7919919865975520e-01;2.7904040110002026e-01;-1.1397936700729121e+00;4.4490885577290035e-01;1.8140268040690347e-01;-1.1526650444812432e-01;-2.2687773019886182e+00;1.3968263796343780e-01;-1.4576283936753172e+00;-1.6604403516052885e-01;-1.7684390066062792e+00;5.0660988384494854e-01;-5.4972420726007498e-01;4.7509079678932720e-01
7.9120711701323077e-01;-2.7178337850662976e-01;-1.3759446578952921e+00;8.9764201090382648e-02;7.2675137776645526e-01;-1.3622506423516503e+00;-1.5827736329173927e+00;9.6869423874856597e-01;2.5429562760101002e-02;7.3496799323396933e-01;1.3535432154359786e+00;2.9499364955651408e-01;-7.3815912271200090e-01;-3.6665854299930001e-01;-6.0573655048644814e-01
1.9977029536323343e-01;1.6991146226186479e-01;6.3761438727177167e-01;-6.4662484596612857e-01;-1.3536543468805506e+00;-1.8781864776700449e-01;-2.5680232494826698e-02;7.9066098559102682e-02;8.5323831721978716e-01;-1.2947057449383377e+00;1.5254851834878693e+00;-5.9277190917668598e-01;3.8515329067659171e-01;-7.9743900517812727e-01;1.2915243811086230e+00
4.8692469375079417e-01;9.7402986589555027e-02;6.6580604692678724e-01;7.5136246544540730e-01;8.5118453696229013e-01;1.2414016198589728e+00;-1.1552941387433453e+00;1.0977150565293789e-01;2.1988515314745634e+00;9.7472711776579146e-01;1.0634932628836977e+00;7.4560673116203158e-01;-6.7091539864014726e-02;6.4273406635632746e-01;1.1637091033512408e+00
-3.9874344768755232e-01;4.1767094472667488e-01;-5.9566976137305372e-01;-2.3651312067866188e+00;1.5672125527577672e+00;1.0434652753063671e+00;1.0962625875566745e+00;-3.8417350741621825e-01;9.3695132718080221e-02;-7.8809028748085222e-02;1.5920274504546841e+00;-3.6900047925826557e-01;-5.5238395186736788e-01;7.2455623945644010e-01;3.6924034579385284e-01
-3.4549431475673459e-01;5.7136453791249942e-01;-1.5819110650930581e+00;-6.2888657183606145e-01;-8.6485129815704076e-01;9.8263463960942610e-01;4.8284225657429702e-01;-1.4536396340909759e+00;1.1195480230640581e-01;-9.7156867796770588e-02;-2.3676132379840917e-01;-1.2790602578136143e-01;1.1770952197515896e+00;1.4187438729819239e+00;-2.8282007535697260e+00
-1.9529406781948786e+00;1.5499257532006311e-02;-7.4353818439253561e-01;1.6288681967040541e-01;-8.5280030595396683e-01;2.8668459423842920e+00;1.5337787382575447e+00;4.9832419887064056e-01;4.0531839017714061e-01;-1.0779625578893686e+00;3.7072916239308062e-01;-5.4871102648758796e-01;-1.1207791970792798e+00;1.5726512055406745e+00;-5.5839142155219279e-01
-1.0629666736087817e+00;-1.7555554336700936e+00;-1.1227376538220584e+00;5.7560114227477754e-01;-7.7020782413296618e-01;-7.9035480349832488e-01;-1.1019084682276679e+00;8.6093252454552271e-01;3.2827561514608017e-01;-9.2577072418423811e-01;-3.3299550986572030e-01;-1.1087755698473736e+00;-7.0784377576478885e-01;-4.3492622307160245e-01;-3.7885485155041815e-03
-1.2223651463276106e+00;-6.9627721362129513e-01;-6.6404574147040707e-01;-1.2154699498405086e+00;5.6498062676482930e-01;-3.2632067342963278e-01;1.3434589574019897e+00;-3.9553892686558248e-02;1.2241258926976493e+00;-2.2417623118521233e+00;-9.7962833854035558e-01;-1.4553306636910388e+00;6.7721362120591078e-01;-1.3686689998118768e+00;-2.9188640904987809e-02
-6.0167402218163513e-01;9.3879694161335114e-01;5.5529609072668029e-01;5.3057826730762758e-01;1.2316271430138477e+00;3.8767966670394538e-01;-1.8001412889443891e-01;5.8152783006017916e-01;2.7441016572845262e-01;1.3689534194756696e+00;-5.7273906479730141e-01;-6.9181719707193079e-01;1.3617549104968141e+00;2.3410212658851317e+00;1.3270374919200643e+00
4.6194605137440625e-01;-6.8768940298378511e-01;1.2842059276059917e-01;1.9904718871653917e+00;-4.6923292608267647e-01;-1.4260636419276700e+00;6.9502192945600350e-01;1.8279284662340869e+00;1.3867269891634084e+00;-3.2683874340454375e-02;1.2010780113292796e-01;4.3081050851009889e-01;-1.4089694530051693e+00;1.3927295027295958e-01;4.9981149712229028e-01
2.0923368261443220e-01;1.9606035215863502e-01;1.3022606928603295e+00;2.5020786818891744e-01;-5.7568555975198643e-01;-5.2571530561018021e-01;-1.0697982743256442e+00;1.3513838254472235e-01;3.0019212652724903e-01;2.4071161933859678e-01;6.7955066793014529e-01;1.0047994543937517e+00;9.7968343996194973e-01;1.0831862605548122e+00;8.4215348984753180e-01
5.8995305208781501e-01;1.5144937346723097e-01;9.4558966323831939e-01;-4.3364869088829228e-01;-6.1899506753536671e-01;7.4261114211263091e-01;1.2448450667754192e+00;-7.7165961082793511e-01;7.8167814980422239e-03;3.7810847206938342e-01;2.4514946616781623e+00;-1.7163618843509298e+00;8.0950527472648526e-01;-7.1382610000082380e-01;-3.2679818054352089e-01
7.6378673513799220e-02;7.0466885669694967e-01;-3.7831891611891122e-01;9.0506411145131349e-01;5.9886607439444262e-01;-7.2004132478161564e-01;-1.8516656450183531e+00;1.7314781149934258e-01;-3.5716799745248556e-01;6.0552251618309461e-01;-7.6993661362557109e-01;-1.2528818456873878e+00;2.1132874504974311e+00;1.0216032252740046e+00;-1.3692870827399251e+00
-5.9093656848901255e-01;-2.2811274580467518e+00;-1.3312009571278220e+00;7.6707652846259511e-01;2.3887250603265353e-01;-1.3727654052758194e+00;-3.9238070443221634e-01;-1.6126730156654717e-01;-1.2624780082603881e-01;9.9950235368431550e-01;-8.0001969210521007e-01;8.4199890860198201e-01;2.1621974051975443e-01;4.5470378499598568e-01;-1.5245118595083944e+00
-2.1609242949572036e+00;3.3108040916625125e-01;9.4298973511515699e-02;-5.3423230983260706e-01;-1.2407939307505522e+00;2.7933770432409888e-01;7.4531584710444065e-01;-1.3775437424470238e+00;-7.3770397366173301e-02;1.4594453741321456e-01;9.9626467064283475e-01;1.6770834965605250e-01;-1.6749500590254824e+00;-1.0527567548318562e+00;1.4997642110945977e+00
-2.2355110458306202e-01;6.3782391698421115e-01;1.5702762851061363e+00;2.8204998008796295e-01;1.7994573787327317e+00;1.5771198956890924e+00;-3.6704881436477810e-01;8.2186326706024859e-01;-1.9190617327994466e-01;4.5194683272340419e-01;1.1800363055520253e+00;1.0111224351915596e-01;-1.2317683971341620e+00;-1.2218838476119209e+00;5.9316189081848847e-01
2.1389290982218903e+00;4.6087556139546254e-01;7.4505417183541733e-01;-1.1011535651080835e+00;-2.1937640049247125e+00;-2.3196245894900680e-01;-1.5179627785904107e-01;8.3510490658304892e-01;2.4895921698679463e-01;-2.0773380741928782e+00;3.2257504044206076e-01;-3.1774371612352315e-01;-7.5371593876716303e-01;1.0131969942350874e-01;-1.1080565363071389e+00
1.4729295719774854e-01;2.5091549877194508e-01;1.6464469606629983e+00;1.2666450161401930e+00;-9.1636418547778742e-01;-2.2411614457694692e-01;6.4335058338852252e-02;-6.3121455423900552e-01;3.8586568184851255e-01;3.0541277154285734e-01;5.7870752992308572e-01;3.4558600329049499e-01;4.2747784007585957e-02;-1.8248003537763828e+00;-1.9520497345804477e+00
-1.4303323885943753e+00;-6.2139047236551548e-01;-4.9290229496930660e-01;-4.5730276061169284e-01;5.5136259774367902e-01;3.0830975449129627e-01;-4.3068782443234466e-01;-8.5508791462229006e-01;-1.3832269359834599e+00;5.8639773343165014e-01;-1.3630104242205257e+00;3.6171362155891595e-01;-2.8638163218942951e+00;4.4480798156402629e-01;-1.5739098772327775e-01
1.5798006969970440e+00;-5.7877534145252241e-01;1.4594054011661888e+00;1.4848370310556440e+00;-9.6502179579495917e-01;9.1368162442804324e-01;-7.3195439016650687e-01;-5.3645639254031596e-01;4.7016767003578999e-02;2.0547792997140807e-01;2.4244290522662682e-02;8.0401286791443163e-02;3.4597640869314500e-01;8.9983152565265456e-01;-9.4183780174903731e-01
1.4191972517102871e+00;-4.5502024161909360e-01;-6.2384777789300772e-01;6.4201352543857437e-01;-7.3129664209672907e-01;6.0425631745090980e-01;8.4656669940254212e-02;-1.1078349166380412e+00;-3.7359784747058289e-01;-1.5804001315701217e+00;-1.0805921140252037e+00;-5.2612192943502689e-01;-9.8488880150256275e-01;-8.6903274283001597e-01;3.4913583794441982e-01
